country,country_code,mcc,mnc,operator,network_type,status
Georgia,Ge,282,3,Iberiatel Ltd.,LTE,Active
Georgia,Ge,282,6,JSC Compatel,LTE,Active
Georgia,Ge,282,2,Magti GSM Ltd.,LTE,Active
Georgia,Ge,282,4,MobiTel/Beeline,LTE,Active
Georgia,Ge,282,5,Silknet,LTE,Active
Georgia,Ge,282,8,Silknet,LTE,Active
Turkey,Tu,286,286,Turkey all operators,LTE,Active
Turkey,Tu,286,3,Avea,LTE,Active
Turkey,Tu,286,4,Avea,LTE,Active
Turkey,Tu,286,1,Turkcell,LTE,Active
Turkey,Tu,286,2,Vodafone,LTE,Active
Turkey,Tu,286,999,Fix Line,LTE,Active
Albania,Al,276,276,Albania all operators,LTE,Active
Albania,Al,276,3,ALBtelecom Mobile / Eagle,LTE,Active
Albania,Al,276,1,One / AMC,LTE,Active
Albania,Al,276,4,PLUS Communication Sh.a,LTE,Active
Albania,Al,276,2,Vodafone,LTE,Active
Iceland,Ic,274,274,Iceland all operators,LTE,Active
Iceland,Ic,274,9,Amitelo,LTE,Active
Iceland,Ic,274,7,IceCell,LTE,Active
Iceland,Ic,274,4,IMC Island ehf.,LTE,Active
Iceland,Ic,274,6,Nuii Niu Ehf,LTE,Active
Iceland,Ic,274,1,Siminn hf.,LTE,Active
Iceland,Ic,274,8,Siminn hf.,LTE,Active
Iceland,Ic,274,2,Syn hf. / Vodafone,LTE,Active
Iceland,Ic,274,3,Syn hf. / Vodafone,LTE,Active
Iceland,Ic,274,5,Syn hf. / Vodafone,LTE,Active
Iceland,Ic,274,11,NOVA,LTE,Active
Iceland,Ic,274,12,Syn hf. / Vodafone,LTE,Active
Iceland,Ic,274,16,Tismi BV,LTE,Active
Iceland,Ic,274,31,Siminn hf.,LTE,Active
Ireland,Ir,272,272,Ireland all operators,LTE,Active
Ireland,Ir,272,4,Access Telecom Ltd.,LTE,Active
Ireland,Ir,272,9,Clever Communications Ltd,LTE,Active
Ireland,Ir,272,3,Meteor,LTE,Active
Abkhazia,Ab,289,289,Abkhazia all operators,LTE,Active
Ireland,Ir,272,7,Meteor,LTE,Active
Ireland,Ir,272,8,Meteor,LTE,Active
Ireland,Ir,272,2,Three,LTE,Active
Ireland,Ir,272,5,Three,LTE,Active
Ireland,Ir,272,1,Vodafone,LTE,Active
Ireland,Ir,272,13,Lycamobile,LTE,Active
Ireland,Ir,272,11,Tesco Mobile,LTE,Active
Ireland,Ir,272,17,Three,LTE,Active
Ireland,Ir,272,15,Virgin Media,LTE,Active
Luxembourg,Lu,270,270,Luxembourg all operators,LTE,Active
Luxembourg,Lu,270,10,Blue Communications,LTE,Active
Luxembourg,Lu,270,81,e-LUX Mobile,LTE,Active
Luxembourg,Lu,270,80,MNC-080,LTE,Active
Luxembourg,Lu,270,78,IDM,LTE,Active
Luxembourg,Lu,270,77,Tango,LTE,Active
Luxembourg,Lu,270,5,Luxembourg Online,LTE,Active
Luxembourg,Lu,270,2,MTX Connect S. r.l.,LTE,Active
Luxembourg,Lu,270,1,Post,LTE,Active
Luxembourg,Lu,270,99,Orange,LTE,Active
Luxembourg,Lu,270,999,Fix Line,LTE,Active
Malta,Ma,278,278,Malta all operators,LTE,Active
Malta,Ma,278,999,Fix Line,LTE,Active
Malta,Ma,278,21,GO Mobile,LTE,Active
Malta,Ma,278,30,GO Mobile,LTE,Active
Malta,Ma,278,77,Melita,LTE,Active
Malta,Ma,278,1,Vodafone,LTE,Active
Andorra,An,213,213,Andorra all operators,LTE,Active
Andorra,An,213,3,Andorra Telecom SAU,LTE,Active
Bosnia & Herzegov.,Bo,218,218,Bosnia & Herzegov. all operators,LTE,Active
Bosnia & Herzegov.,Bo,218,90,BH Mobile,LTE,Active
Bosnia & Herzegov.,Bo,218,3,Eronet,LTE,Active
Bosnia & Herzegov.,Bo,218,5,m:tel,LTE,Active
Croatia,Cr,219,219,Croatia all operators,LTE,Active
Croatia,Cr,219,10,A1 / VIP,LTE,Active
Croatia,Cr,219,12,TELE FOCUS,LTE,Active
Croatia,Cr,219,2,Telemach / Tele2,LTE,Active
Croatia,Cr,219,1,T-Mobile,LTE,Active
Croatia,Cr,219,999,Fix Line,LTE,Active
Hungary,Hu,216,216,Hungary all operators,LTE,Active
Hungary,Hu,216,3,DIGI,LTE,Active
Hungary,Hu,216,2,MVM NET Ltd.,LTE,Active
Hungary,Hu,216,1,Pannon/Telenor,LTE,Active
Hungary,Hu,216,99,Mav Co.,LTE,Active
Hungary,Hu,216,20,Pannon/Telenor,LTE,Active
Hungary,Hu,216,30,T-mobile/Magyar,LTE,Active
Hungary,Hu,216,71,UPC Magyarorszag Kft.,LTE,Active
Hungary,Hu,216,70,Vodafone,LTE,Active
Hungary,Hu,216,999,Fix line,LTE,Active
Monaco,Mo,212,212,Monaco all operators,LTE,Active
Serbia,Se,212,1,Monaco Telecom,LTE,Active
Monaco,Mo,212,10,Monaco Telecom,LTE,Active
Spain,Sp,214,214,Spain all operators,LTE,Active
Spain,Sp,214,15,BT Espana  SAU,LTE,Active
Spain,Sp,214,18,Cableuropa SAU (ONO),LTE,Active
Spain,Sp,214,12,Contacta Servicios Avanzados de Telecomunicaciones SL,LTE,Active
Spain,Sp,214,13,Incotel Ingeniera y Consultaria SL,LTE,Active
Spain,Sp,214,14,Incotel Servicioz Avanzados SL,LTE,Active
Spain,Sp,214,10,Operadora de Telecomunicaciones Opera SL,LTE,Active
Spain,Sp,214,11,Orange,LTE,Active
Spain,Sp,214,17,R Cable y Telec. Galicia SA,LTE,Active
Spain,Sp,214,19,Simyo/KPN,LTE,Active
Spain,Sp,214,16,Telecable de Asturias SA,LTE,Active
Spain,Sp,214,30,Compatel Limited,LTE,Active
Spain,Sp,214,32,ION Mobile,LTE,Active
Spain,Sp,214,31,"Red Digital De Telecomunicaciones de las Islas Baleares, S.L.",LTE,Active
Spain,Sp,214,28,"Consorcio de Telecomunicaciones Avanzadas, S.A.",LTE,Active
Spain,Sp,214,22,Digi Spain Telecom SL,LTE,Active
Spain,Sp,214,20,fonYou Wireless SL,LTE,Active
Spain,Sp,214,21,Jazz Telecom SAU,LTE,Active
Spain,Sp,214,26,Lleida,LTE,Active
Spain,Sp,214,23,Lycamobile SL,LTE,Active
Spain,Sp,214,25,Lycamobile SL,LTE,Active
Spain,Sp,214,29,"NEO-SKY 2002, S.A.",LTE,Active
Spain,Sp,214,27,Truphone,LTE,Active
Spain,Sp,214,24,"Vodafone (includes MVNOs / Vizzavi Espaa, S.L. / Eroski Mvil Espaa)",LTE,Active
Spain,Sp,214,8,Euskaltel SA,LTE,Active
Spain,Sp,214,5,Movistar,LTE,Active
Spain,Sp,214,7,Movistar,LTE,Active
Spain,Sp,214,3,Orange,LTE,Active
Spain,Sp,214,9,Orange,LTE,Active
Spain,Sp,214,1,Vodafone,LTE,Active
Spain,Sp,214,6,Vodafone Enabler Espana SL,LTE,Active
Spain,Sp,214,4,Yoigo,LTE,Active
Spain,Sp,214,999,Fix Line,LTE,Active
Austria,Au,232,232,Austria all operators,LTE,Active
Austria,Au,232,1,A1 Telekom,LTE,Active
Austria,Au,232,2,A1 Telekom,LTE,Active
Austria,Au,232,8,A1 Telekom,LTE,Active
Austria,Au,232,9,A1 Telekom,LTE,Active
Austria,Au,232,0,Fix Line,LTE,Active
Austria,Au,232,5,Hutchison Drei,LTE,Active
Austria,Au,232,6,Hutchison Drei / 3,LTE,Active
Austria,Au,232,3,T-Mobile / Magenta,LTE,Active
Austria,Au,232,4,T-Mobile / Magenta,LTE,Active
Austria,Au,232,7,T-Mobile / Magenta,LTE,Active
Austria,Au,232,11,A1 Telekom,LTE,Active
Austria,Au,232,12,A1 Telekom,LTE,Active
Austria,Au,232,10,Hutchison Drei,LTE,Active
Austria,Au,232,14,Hutchison Drei,LTE,Active
Austria,Au,232,16,Hutchison Drei,LTE,Active
Austria,Au,232,19,Hutchison Drei,LTE,Active
Austria,Au,232,17,Mass Response Service,LTE,Active
Austria,Au,232,18,smartspace,LTE,Active
Austria,Au,232,13,T-Mobile / Magenta,LTE,Active
Austria,Au,232,15,T-Mobile / Magenta,LTE,Active
Austria,Au,232,25,Holding Graz,LTE,Active
Austria,Au,232,26,LIWEST Mobil,LTE,Active
Austria,Au,232,20,Mtel,LTE,Active
Austria,Au,232,22,Plintron,LTE,Active
Austria,Au,232,24,Smartel Services,LTE,Active
Austria,Au,232,27,Tismi,LTE,Active
Austria,Au,232,23,T-Mobile / Magenta,LTE,Active
Austria,Au,232,91,OBB Infrastruktur,LTE,Active
Austria,Au,232,999,Fix Line,LTE,Active
Denmark,De,238,238,Denmark all operators,LTE,Active
Denmark,De,238,10,TDC,LTE,Active
Denmark,De,238,15,Cibicom Mobility,LTE,Active
Denmark,De,238,13,Compatel,LTE,Active
Denmark,De,238,17,Gotanet,LTE,Active
Denmark,De,238,12,Lycamobile,LTE,Active
Denmark,De,238,14,Monty Mobile,LTE,Active
Denmark,De,238,16,Tismi,LTE,Active
Denmark,De,238,23,Banedanmark,LTE,Active
Denmark,De,238,28,LINK Mobility,LTE,Active
Denmark,De,238,20,Telia,LTE,Active
Denmark,De,238,25,Viahub,LTE,Active
Denmark,De,238,88,Cobira,LTE,Active
Denmark,De,238,42,Greenwave Mobile,LTE,Active
Denmark,De,238,43,MobiWeb Limited,LTE,Active
Denmark,De,238,6,Hi3G,LTE,Active
Denmark,De,238,7,Mundio Mobile,LTE,Active
Denmark,De,238,4,Nexcon.io,LTE,Active
Denmark,De,238,3,Syniverse Technologies,LTE,Active
Denmark,De,238,1,TDC,LTE,Active
Denmark,De,238,2,Telenor,LTE,Active
Denmark,De,238,5,Unknown,LTE,Active
Denmark,De,238,8,Voxbone / Bandwidth,LTE,Active
Denmark,De,238,73,Onomondo,LTE,Active
Denmark,De,238,77,Telenor,LTE,Active
Denmark,De,238,30,Pareteum,LTE,Active
Denmark,De,238,96,Telia,LTE,Active
Denmark,De,238,66,TT-Netvaerket P/S,LTE,Active
Denmark,De,238,999,Fix Line,LTE,Active
Denmark,De,238,779,MNC-779,LTE,Active
Czech Republic,Cz,230,230,Czech Republic all operators,LTE,Active
Czech Republic,Cz,230,7,Astelnet,LTE,Active
Czech Republic,Cz,230,8,Compatel s.r.o.,LTE,Active
Czech Republic,Cz,230,2,O2,LTE,Active
Czech Republic,Cz,230,1,T-Mobile / RadioMobil,LTE,Active
Czech Republic,Cz,230,5,Travel Telekommunikation s.r.o.,LTE,Active
Czech Republic,Cz,230,4,Ufone,LTE,Active
Czech Republic,Cz,230,3,Vodafone,LTE,Active
Czech Republic,Cz,230,98,Sprva elezni?n dopravn cesty (Railway),LTE,Active
Poland,Po,260,14,Sferia,LTE,Active
Czech Republic,Cz,230,99,Vodafone,LTE,Active
Czech Republic,Cz,230,999,Fix Line,LTE,Active
Slovakia,Sl,231,231,Slovakia all operators,LTE,Active
Slovakia,Sl,231,6,O2,LTE,Active
Slovakia,Sl,231,1,Orange,LTE,Active
Slovakia,Sl,231,5,Orange,LTE,Active
Slovakia,Sl,231,3,Swan/4Ka,LTE,Active
Slovakia,Sl,231,2,T-Mobile,LTE,Active
Slovakia,Sl,231,4,T-Mobile,LTE,Active
Slovakia,Sl,231,15,Orange,LTE,Active
Slovakia,Sl,231,99,Zeleznice Slovenskej republiky (ZSR),LTE,Active
United Kingdom,UK,234,234,United Kingdom all operators,LTE,Active
United Kingdom,UK,234,99,08Direct,LTE,Active
United Kingdom,UK,234,94,3,LTE,Active
United Kingdom,UK,234,95,Network Rail,LTE,Active
United Kingdom,UK,234,91,Vodafone,LTE,Active
United Kingdom,UK,234,92,Vodafone,LTE,Active
United Kingdom,UK,234,20,3,LTE,Active
United Kingdom,UK,234,29,aql,LTE,Active
United Kingdom,UK,234,24,Greenfone,LTE,Active
United Kingdom,UK,234,23,Icron Network,LTE,Active
United Kingdom,UK,234,21,LogicStar Ltd,LTE,Active
United Kingdom,UK,234,26,Lycamobile,LTE,Active
United Kingdom,UK,234,28,Marathon Telecom,LTE,Active
United Kingdom,UK,234,27,Tata Communications Ltd,LTE,Active
United Kingdom,UK,234,22,Telesign Mobile,LTE,Active
United Kingdom,UK,234,25,Truphone,LTE,Active
United Kingdom,UK,234,78,Airwave,LTE,Active
Norway,No,242,12,Telenor,LTE,Active
United Kingdom,Un,234,76,BT Group,LTE,Active
United Kingdom,Un,234,72,Hanhaa Mobile,LTE,Active
United Kingdom,Un,234,71,Home Office,LTE,Active
United Kingdom,Un,234,75,Mass Response Service GmbH,LTE,Active
United Kingdom,Un,234,74,Pareteum,LTE,Active
United Kingdom,Un,234,77,Vodafone,LTE,Active
United Kingdom,Un,234,0,BT Group,LTE,Active
United Kingdom,Un,234,8,BT OnePhone,LTE,Active
United Kingdom,Un,234,5,COLT Mobile Telecommunications Limited,LTE,Active
United Kingdom,Un,234,4,FMS Solutions,LTE,Active
United Kingdom,Un,234,6,Internet Computer Bureau Ltd,LTE,Active
United Kingdom,Un,234,3,Jersey Airtel,LTE,Active
United Kingdom,Un,234,2,O2,LTE,Active
United Kingdom,Un,234,9,Tismi,LTE,Active
United Kingdom,Un,234,1,Vectone Mobile,LTE,Active
United Kingdom,Un,234,7,Vodafone,LTE,Active
United Kingdom,Un,234,18,Cloud9,LTE,Active
United Kingdom,Un,234,17,FlexTel,LTE,Active
United Kingdom,Un,234,14,LINK Mobility,LTE,Active
United Kingdom,Un,234,12,Network Rail,LTE,Active
United Kingdom,Un,234,13,Network Rail,LTE,Active
United Kingdom,Un,234,10,O2,LTE,Active
United Kingdom,Un,234,11,O2,LTE,Active
United Kingdom,Un,234,16,Talk Talk,LTE,Active
United Kingdom,Un,234,19,TeleWare,LTE,Active
United Kingdom,Un,234,15,Vodafone,LTE,Active
United Kingdom,Un,234,86,EE (Everything Everywhere),LTE,Active
United Kingdom,Un,234,88,MNC-088,LTE,Active
United Kingdom,Un,234,89,Vodafone,LTE,Active
United Kingdom,Un,234,39,Gamma Mobile,LTE,Active
United Kingdom,Un,234,35,JSC Ingenicum,LTE,Active
United Kingdom,Un,234,33,Orange,LTE,Active
United Kingdom,Un,234,34,Orange,LTE,Active
United Kingdom,Un,234,36,Sure Isle of Man,LTE,Active
United Kingdom,Un,234,37,Synectiv,LTE,Active
United Kingdom,Un,234,30,T-Mobile,LTE,Active
United Kingdom,Un,234,31,T-Mobile,LTE,Active
United Kingdom,Un,234,32,T-Mobile,LTE,Active
United Kingdom,Un,234,38,Virgin Mobile,LTE,Active
United Kingdom,Un,234,50,JT Mobile,LTE,Active
United Kingdom,Un,234,53,Limitless Mobile Ltd,LTE,Active
United Kingdom,Un,234,58,Manx Telecom Mobile,LTE,Active
United Kingdom,Un,234,56,National Cyber Security Centre,LTE,Active
United Kingdom,Un,234,51,now broadband,LTE,Active
United Kingdom,Un,234,52,Shyham Telecom,LTE,Active
United Kingdom,Un,234,57,Sky,LTE,Active
United Kingdom,Un,234,55,Sure Guernsey,LTE,Active
United Kingdom,Un,234,54,The Carphone Warehouse Ltd.,LTE,Active
United Kingdom,Un,234,40,spusu,LTE,Active
United Kingdom,Un,234,999,Fix Line,LTE,Active
United Kingdom,Un,234,995,MNC-995,LTE,Active
United Kingdom,Un,234,998,Virgin Mobile,LTE,Active
United Kingdom,Un,235,1,EE (Everything Everywhere),LTE,Active
United Kingdom,Un,235,2,Everyth. Ev.wh.,LTE,Active
United Kingdom,Un,235,0,Mundio Mobile,LTE,Active
United Kingdom,Un,235,3,UK Broadband Ltd,LTE,Active
United Kingdom,Un,235,94,Hutchinson 3G,LTE,Active
United Kingdom,Un,235,95,Network Rail Infrastucture Ltd,LTE,Active
United Kingdom,Un,235,91,Vodafone,LTE,Active
United Kingdom,Un,235,92,Vodafone (Cable & Wireless),LTE,Active
United Kingdom,Un,235,77,O2 (formlery BT Group),LTE,Active
Belarus,Be,257,257,Belarus all operators,LTE,Active
Belarus,Be,257,3,BelCel JV,LTE,Active
Belarus,Be,257,6,Belorussian Cloud Technologies,LTE,Active
Belarus,Be,257,4,BeST,LTE,Active
Belarus,Be,257,1,MDC/Velcom,LTE,Active
Belarus,Be,257,2,MTS,LTE,Active
Belarus,Be,257,5,Republican Unitary Telecommunication Enterprise (RUE) Beltelecom (National Telecommunications Operat,LTE,Active
Belarus,Be,257,501,BelJel JV,LTE,Active
Moldova,Mo,259,259,Moldova all operators,LTE,Active
Moldova,Mo,259,4,Eventis Mobile,LTE,Active
Moldova,Mo,259,3,IDC/Unite,LTE,Active
Moldova,Mo,259,5,IDC/Unite,LTE,Active
Moldova,Mo,259,2,Moldcell,LTE,Active
Moldova,Mo,259,1,Orange/Voxtel,LTE,Active
Moldova,Mo,259,99,IDC/Unite,LTE,Active
Russia,Ru,250,250,Russia all operators,LTE,Active
Russia,Ru,250,12,Baykal Westcom,LTE,Active
Russia,Ru,250,10,DTC/Don Telecom,LTE,Active
Russia,Ru,250,13,Kuban GSM,LTE,Active
Russia,Ru,250,14,Megafon,LTE,Active
Russia,Ru,250,16,NTC,LTE,Active
Russia,Ru,250,19,OJSC Altaysvyaz,LTE,Active
Russia,Ru,250,11,Orensot,LTE,Active
Russia,Ru,250,17,UralTel,LTE,Active
Russia,Ru,250,15,ZAO SMARTS,LTE,Active
Russia,Ru,250,98,Baykal Westcom,LTE,Active
Russia,Ru,250,99,BeeLine/VimpelCom,LTE,Active
Russia,Ru,250,92,Printelefone,LTE,Active
Russia,Ru,250,93,Telecom XXL,LTE,Active
Russia,Ru,250,28,BeeLine/VimpelCom,LTE,Active
Russia,Ru,250,22,Megafon (JT),LTE,Active
Russia,Ru,250,23,Mobicon-Nosibirsk,LTE,Active
Russia,Ru,250,20,Tele2/ECC/Volgogr.,LTE,Active
Russia,Ru,250,2,Megafon,LTE,Active
Russia,Ru,250,6,Moscow Cellular Comm (Skylink),LTE,Active
Russia,Ru,250,1,MTS,LTE,Active
Russia,Ru,250,3,NCC,LTE,Active
Russia,Ru,250,8,Personnal Communicational,LTE,Active
Russia,Ru,250,4,Sibchallenge,LTE,Active
Russia,Ru,250,9,Siberian Cellular Systems,LTE,Active
Russia,Ru,250,5,Tele2/ECC/Volgogr.,LTE,Active
Russia,Ru,250,7,ZAO SMARTS,LTE,Active
Russia,Ru,250,35,MOTIV/LLC Ekaterinburg-2000,LTE,Active
Russia,Ru,250,38,Tambov GSM,LTE,Active
Russia,Ru,250,39,UralTel,LTE,Active
Russia,Ru,250,50,MTS / Bezlimitno.ru,LTE,Active
Russia,Ru,250,44,StavTelesot,LTE,Active
Russia,Ru,250,999,Fix Line,LTE,Active
Russia,Ru,250,779,MNC-779,LTE,Active
Ukraine,Uk,255,255,Ukraine all operators,LTE,Active
Ukraine,Uk,255,6,Astelit/LIFE,LTE,Active
Ukraine,Uk,255,2,Beeline,LTE,Active
Ukraine,Uk,255,5,Golden Telecom,LTE,Active
Ukraine,Uk,255,4,Intertelecom Ltd (IT),LTE,Active
Ukraine,Uk,255,3,KyivStar,LTE,Active
Ukraine,Uk,255,7,TriMob LLC,LTE,Active
Ukraine,Uk,255,1,Vodafone/MTS,LTE,Active
Ukraine,Uk,255,68,Beeline,LTE,Active
Ukraine,Uk,255,67,KyivStar,LTE,Active
Ukraine,Uk,255,23,CDMA Ukraine / Intertelecom,LTE,Active
Ukraine,Uk,255,21,Telesystems Of Ukraine CJSC (TSU),LTE,Active
Ukraine,Uk,255,39,Golden Telecom,LTE,Active
Ukraine,Uk,255,99,Phoenix,LTE,Active
Ukraine,Uk,255,50,Vodafone/MTS,LTE,Active
Belgium,Be,206,206,Belgium all operators,LTE,Active
Belgium,Be,206,20,Base/KPN,LTE,Active
Belgium,Be,206,15,Elephant Talk Communications Schweiz,LTE,Active
Belgium,Be,206,10,Mobistar/Orange,LTE,Active
Belgium,Be,206,40,Join Experience (Belgium),LTE,Active
Belgium,Be,206,6,Lycamobile Belgium,LTE,Active
Belgium,Be,206,7,Mundio Mobile Belgium,LTE,Active
Belgium,Be,206,1,Proximus,LTE,Active
Belgium,Be,206,2,SNCT/NMBS,LTE,Active
Belgium,Be,206,5,Telenet Mobile,LTE,Active
Belgium,Be,206,8,VOO,LTE,Active
Belgium,Be,206,30,Mobile Viking,LTE,Active
Belgium,Be,206,999,Fix Line,LTE,Active
France,Fr,208,208,France all operators,LTE,Active
France,Fr,208,27,AFONE SA,LTE,Active
France,Fr,208,28,Astrium,LTE,Active
France,Fr,208,20,Bouygues Telecom,LTE,Active
France,Fr,208,21,Bouygues Telecom,LTE,Active
France,Fr,208,25,Lycamobile SARL,LTE,Active
France,Fr,208,24,MobiquiThings,LTE,Active
France,Fr,208,26,NRJ,LTE,Active
France,Fr,208,29,Orange,LTE,Active
France,Fr,208,22,Transatel SA,LTE,Active
France,Fr,208,23,Virgin Mobile/Omer,LTE,Active
France,Fr,208,92,Association Plate-forme Telecom,LTE,Active
France,Fr,208,91,Orange,LTE,Active
France,Fr,208,88,Bouygues Telecom,LTE,Active
France,Fr,208,89,Virgin Mobile/Omer,LTE,Active
France,Fr,208,5,GlobalStar,LTE,Active
France,Fr,208,6,GlobalStar,LTE,Active
France,Fr,208,7,GlobalStar,LTE,Active
France,Fr,208,3,MobiquiThings,LTE,Active
France,Fr,208,1,Orange,LTE,Active
France,Fr,208,2,Orange,LTE,Active
France,Fr,208,9,S.F.R.,LTE,Active
France,Fr,208,4,SISTEER,LTE,Active
France,Fr,208,0,Tel/Te,LTE,Active
France,Fr,208,17,Legos - Local Exchange Global Operation Services SA,LTE,Active
France,Fr,208,14,Lliad/FREE Mobile,LTE,Active
France,Fr,208,15,Lliad/FREE Mobile,LTE,Active
France,Fr,208,16,Lliad/FREE Mobile,LTE,Active
France,Fr,208,10,S.F.R.,LTE,Active
France,Fr,208,11,S.F.R.,LTE,Active
France,Fr,208,13,S.F.R.,LTE,Active
France,Fr,208,31,Mundio Mobile (France) Ltd,LTE,Active
France,Fr,208,999,Fix Line,LTE,Active
Greece,Gr,202,202,Greece all operators,LTE,Active
Greece,Gr,202,7,AMD Telecom SA,LTE,Active
Greece,Gr,202,6,Cosmoline,LTE,Active
Greece,Gr,202,1,Cosmote,LTE,Active
Greece,Gr,202,2,Cosmote,LTE,Active
Greece,Gr,202,4,Organismos Sidirodromon Ellados (OSE),LTE,Active
Greece,Gr,202,3,OTE Hellenic Telecommunications Organization SA,LTE,Active
Greece,Gr,202,9,Tim/Wind,LTE,Active
Greece,Gr,202,5,Vodafone,LTE,Active
Greece,Gr,202,14,CyTa Mobile,LTE,Active
Greece,Gr,202,10,Tim/Wind,LTE,Active
Greece,Gr,202,999,Fix Line,LTE,Active
Netherlands,Ne,204,204,Netherlands all operators,LTE,Active
Netherlands,Ne,204,14,6GMOBILE BV,LTE,Active
Netherlands,Ne,204,17,Intercity Mobile Communications BV,LTE,Active
Netherlands,Ne,204,10,KPN Telecom B.V.,LTE,Active
Netherlands,Ne,204,12,KPN/Telfort,LTE,Active
Netherlands,Ne,204,19,Mixe Communication Solutions BV,LTE,Active
Netherlands,Ne,204,11,MNC-011,LTE,Active
Netherlands,Ne,204,16,T-Mobile B.V.,LTE,Active
Netherlands,Ne,204,13,Unica Installatietechniek B.V.,LTE,Active
Netherlands,Ne,204,18,UPC Nederland BV,LTE,Active
Netherlands,Ne,204,15,Ziggo BV,LTE,Active
Netherlands,Ne,204,65,AGMS Netherlands B.V.,LTE,Active
Netherlands,Ne,204,61,BodyTrace Netherlands B.V.,LTE,Active
Netherlands,Ne,204,69,KPN Telecom B.V.,LTE,Active
Netherlands,Ne,204,60,Nextgen Mobile Ltd,LTE,Active
Netherlands,Ne,204,67,RadioAccess B.V.,LTE,Active
Netherlands,Ne,204,68,Unify Mobile,LTE,Active
Netherlands,Ne,204,66,Utility Connect B.V.,LTE,Active
Netherlands,Ne,204,64,Zetacom B.V.,LTE,Active
Netherlands,Ne,204,23,Aspider Solutions,LTE,Active
Netherlands,Ne,204,27,Breezz Nederland,LTE,Active
Netherlands,Ne,204,25,CAPX B.V. / Private Mobile,LTE,Active
Netherlands,Ne,204,28,Lancelot BV,LTE,Active
Netherlands,Ne,204,22,Ministerie van Defensie,LTE,Active
Netherlands,Ne,204,21,NS Railinfrabeheer B.V.,LTE,Active
Netherlands,Ne,204,24,Private Mobility Nederland BV,LTE,Active
Netherlands,Ne,204,26,SpeakUp B.V.,LTE,Active
Netherlands,Ne,204,29,Teleware / Private Mobile Ltd,LTE,Active
Netherlands,Ne,204,20,T-mobile/former Orange,LTE,Active
Norway,No,242,17,Ventelo AS,LTE,Active
Netherlands,Ne,204,5,Elephant Talk Communications Premium Rate Services Netherlands BV,LTE,Active
Netherlands,Ne,204,8,KPN Telecom B.V.,LTE,Active
Netherlands,Ne,204,9,Lycamobile Ltd,LTE,Active
Netherlands,Ne,204,6,Mundio/Vectone Mobile,LTE,Active
Netherlands,Ne,204,1,Scarlet / RadioAccess Network Services B.V.,LTE,Active
Netherlands,Ne,204,2,Tele2,LTE,Active
Netherlands,Ne,204,7,Teleena Holding BV,LTE,Active
Netherlands,Ne,204,4,Vodafone Libertel,LTE,Active
Netherlands,Ne,204,3,Voiceworks Mobile BV,LTE,Active
Netherlands,Ne,204,99,MNC-099,LTE,Active
Netherlands,Ne,204,98,T-Mobile B.V.,LTE,Active
Netherlands,Ne,204,999,Fix Line,LTE,Active
Estonia,Es,248,248,Estonia all operators,LTE,Active
Estonia,Es,248,5,AS Bravocom Mobiil,LTE,Active
Estonia,Es,248,9,Bravo Telecom O,LTE,Active
Estonia,Es,248,1,EMT GSM,LTE,Active
Estonia,Es,248,6,ProGroup Holding OY,LTE,Active
Estonia,Es,248,2,Radiolinja Eesti,LTE,Active
Estonia,Es,248,3,Tele2 Eesti AS,LTE,Active
Estonia,Es,248,7,Televrgu AS,LTE,Active
Estonia,Es,248,4,Top Connect OU,LTE,Active
Estonia,Es,248,8,Vivex O,LTE,Active
Estonia,Es,248,779,MNC-779,LTE,Active
Finland,Fi,244,244,Finland all operators,LTE,Active
Finland,Fi,244,14,Alands,LTE,Active
Finland,Fi,244,12,DNA/Finnet,LTE,Active
Finland,Fi,244,13,DNA/Finnet,LTE,Active
Finland,Fi,244,11,Mundio Mobile (Finland) Ltd,LTE,Active
Finland,Fi,244,16,Oy Finland Tele2 AB,LTE,Active
Finland,Fi,244,15,Samk Student Test Network,LTE,Active
Finland,Fi,244,10,TDC Oy Finland,LTE,Active
Finland,Fi,244,26,Compatel Ltd,LTE,Active
Finland,Fi,244,21,Elisa/Saunalahti,LTE,Active
Finland,Fi,244,29,SCNL TRUPHONE,LTE,Active
Finland,Fi,244,3,DNA/Finnet,LTE,Active
Finland,Fi,244,4,DNA/Finnet,LTE,Active
Finland,Fi,244,5,Elisa/Saunalahti,LTE,Active
Finland,Fi,244,0,MNC-000,LTE,Active
Finland,Fi,244,9,Nokia Oyj,LTE,Active
Finland,Fi,244,82,ID-Mobile,LTE,Active
Finland,Fi,244,91,TeliaSonera,LTE,Active
Finland,Fi,244,31,Ukko Mobile,LTE,Active
Finland,Fi,244,30,Vectone Mobile/ Mundio Mobile,LTE,Active
Finland,Fi,244,32,Voxbone SA,LTE,Active
Latvia,La,247,247,Latvia all operators,LTE,Active
Latvia,La,247,4,Beta Telecom,LTE,Active
Latvia,La,247,5,Bite,LTE,Active
Latvia,La,247,1,Latvian Mobile Phone,LTE,Active
Latvia,La,247,9,SIA Camel Mobile,LTE,Active
Latvia,La,247,8,SIA IZZI,LTE,Active
Latvia,La,247,7,SIA Master Telecom,LTE,Active
Latvia,La,247,6,SIA Rigatta,LTE,Active
Latvia,La,247,2,Tele2,LTE,Active
Latvia,La,247,3,TRIATEL/Telekom Baltija,LTE,Active
Lithuania,Li,246,246,Lithuania all operators,LTE,Active
Lithuania,Li,246,2,Bite,LTE,Active
